147 1754755701 1.600000 -1.000000 -101.000000 0.000000 0.000000
147 1754755702 1.600000 -1.000000 -101.000000 0.000000 0.000000
147 1754755703 1.600000 -1.000000 -101.000000 0.000000 0.000000
147 1754755704 1.600000 -1.000000 -101.000000 0.000000 0.000000
147 1754755705 1.600000 -1.000000 -101.000000 0.000000 0.000000
147 1754755706 2.400000 -1.000000 -101.000000 0.000000 0.000000
147 1754755707 2.400000 -1.000000 -101.000000 0.000000 0.000000
147 1754755708 2.400000 -1.000000 -101.000000 0.000000 0.000000
147 1754755709 2.400000 -1.000000 -101.000000 0.000000 0.000000
147 1754755710 2.400000 -1.000000 -101.000000 0.000000 0.000000
147 1754755726 2.800000 -1.000000 -101.000000 0.000000 0.000000
147 1754755727 2.800000 -1.000000 -101.000000 0.000000 0.000000
147 1754755728 2.800000 -1.000000 -101.000000 0.000000 0.000000
168 1754755726 1.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755727 1.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755728 1.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755729 1.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755730 1.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755731 2.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755732 2.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755733 2.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755734 2.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755735 2.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755736 1.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755737 1.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755738 1.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755739 1.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755740 1.600000 -1.000000 -101.000000 0.000000 0.000000
168 1754755756 0.400000 -1.000000 -101.000000 0.000000 0.000000
168 1754755757 0.400000 -1.000000 -101.000000 0.000000 0.000000
168 1754755758 0.400000 -1.000000 -101.000000 0.000000 0.000000
168 1754755759 0.400000 -1.000000 -101.000000 0.000000 0.000000
168 1754755760 0.400000 -1.000000 -101.000000 0.000000 0.000000
168 1754755761 0.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755762 0.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755763 0.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755764 0.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755765 0.200000 -1.000000 -101.000000 0.000000 0.000000
168 1754755766 1.400000 -1.000000 -101.000000 0.000000 0.000000
168 1754755767 1.400000 -1.000000 -101.000000 0.000000 0.000000
168 1754755768 1.400000 -1.000000 -101.000000 0.000000 0.000000
147 1754755729 2.800000 -1.000000 -101.000000 0.000000 0.000000
147 1754755730 2.800000 -1.000000 -101.000000 0.000000 0.000000
147 1754755731 5.600000 -1.000000 -101.000000 0.000000 0.000000
147 1754755732 5.600000 -1.000000 -101.000000 0.000000 0.000000
147 1754755733 5.600000 -1.000000 -101.000000 0.000000 0.000000
147 1754755734 5.600000 -1.000000 -101.000000 0.000000 0.000000
147 1754755735 5.600000 -1.000000 -101.000000 0.000000 0.000000
