159 1754755697 0.000000 0.000000 -101.000000 0.000000 0.000000
159 1754755698 0.000000 0.000000 -101.000000 0.000000 0.000000
159 1754755699 0.000000 0.000000 -101.000000 0.000000 0.000000
159 1754755700 0.000000 0.000000 -101.000000 0.000000 0.000000
159 1754755701 2.000000 0.800000 1.600000 1.600000 -20.200000
159 1754755702 2.000000 0.800000 3.200000 3.200000 -20.200000
159 1754755703 2.000000 0.800000 4.800000 4.800000 -20.200000
159 1754755704 2.000000 0.800000 6.400000 6.400000 -20.200000
159 1754755705 2.000000 0.800000 8.000000 8.000000 -20.200000
159 1754755706 1.200000 2.000000 10.400000 10.400000 -20.200000
159 1754755707 1.200000 2.000000 12.800000 12.800000 -20.200000
159 1754755708 1.200000 2.000000 15.200000 15.200000 -20.200000
159 1754755709 1.200000 2.000000 17.600000 17.600000 -20.200000
159 1754755710 1.200000 2.000000 20.000000 20.000000 -20.200000
159 1754755711 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755712 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755713 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755714 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755715 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755716 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755717 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755718 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755719 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755720 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755721 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755722 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755723 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755724 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755725 0.000000 2.000000 20.000000 20.000000 -20.200000
159 1754755726 0.666667 2.400000 21.600000 21.600000 -20.200000
159 1754755727 0.666667 2.400000 23.200000 23.200000 -20.200000
159 1754755728 0.666667 2.400000 24.800000 24.800000 -20.200000
159 1754755729 0.666667 2.400000 26.400000 26.400000 -20.200000
159 1754755730 0.666667 2.400000 28.000000 28.000000 -20.200000
159 1754755731 0.937500 3.200000 31.000000 31.000000 -20.200000
159 1754755732 0.937500 3.200000 34.000000 34.000000 -20.200000
159 1754755733 0.937500 3.200000 37.000000 37.000000 -20.200000
159 1754755734 0.937500 3.200000 40.000000 40.000000 -20.200000
159 1754755735 0.937500 3.200000 43.000000 43.000000 -20.200000
159 1754755736 0.315789 3.800000 44.200000 44.200000 -20.200000
159 1754755737 0.315789 3.800000 45.400000 45.400000 -20.200000
159 1754755738 0.315789 3.800000 46.600000 46.600000 -20.200000
159 1754755739 0.315789 3.800000 47.800000 47.800000 -20.200000
159 1754755740 0.315789 3.800000 49.000000 49.000000 -20.200000
159 1754755741 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755742 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755743 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755744 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755745 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755746 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755747 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755748 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755749 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755750 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755751 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755752 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755753 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755754 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755755 0.000000 3.800000 49.000000 49.000000 -20.200000
159 1754755756 -0.100000 4.000000 48.600000 48.600000 -20.200000
159 1754755757 -0.100000 4.000000 48.200000 48.200000 -20.200000
159 1754755758 -0.100000 4.000000 47.800000 47.800000 -20.200000
159 1754755759 -0.100000 4.000000 47.400000 47.400000 -20.200000
159 1754755760 -0.100000 4.000000 47.000000 47.000000 -20.200000
159 1754755761 -0.047619 4.200000 46.800000 46.800000 -20.200000
159 1754755762 -0.047619 4.200000 46.600000 46.600000 -20.200000
159 1754755763 -0.047619 4.200000 46.400000 46.400000 -20.200000
159 1754755764 -0.047619 4.200000 46.200000 46.200000 -20.200000
159 1754755765 -0.047619 4.200000 46.000000 46.000000 -20.200000
